DateTime,Entries,UniqueIPs
1580855293,861,861
1580858172,863,863
1580860094,867,867
1580862013,860,860
1580863964,861,861
1580865881,870,870
1580867772,872,872
1580869691,874,874
1580872581,883,883
1580874506,880,880
1580876415,886,886
1580878339,888,888
1580880279,892,892
1580882183,900,900
1580884107,909,909
1580886970,931,931
1580888894,932,932
1580890817,925,925
1580892726,924,924
1580894650,920,920
1580896578,921,921
1580898489,922,922
1580900442,920,920
1580902349,920,920
1580904526,919,919
1580906425,919,919
1580908340,914,914
1580910268,906,906
1580912173,871,871
1580914101,866,866
1580916031,872,872
1580917932,869,869
1580919853,867,867
1580921787,869,869
1580923703,868,868
1580925656,880,880
1580927548,875,875
1580929830,874,874
1580931866,877,877
1580933785,881,881
1580935940,877,877
1580937850,877,877
1580939783,867,867
1580941690,861,861
1580943881,857,857
1580945786,1164,1164
1580947699,1336,1336
1580949613,1833,1833
1580951560,2359,2359
1580953471,2828,2828
1580955378,3197,3197
1580957306,3566,3566
1580959214,3839,3839
1580961131,4196,4196
1580963066,4475,4475
1580964970,4865,4865
1580966895,5151,5151
1580968872,5678,5678
1580970736,6009,6009
1580972899,6419,6419
1580974814,6907,6907
1580976751,7319,7319
1580978655,7917,7917
1580980573,8411,8411
1580982516,8818,8818
1580984414,9126,9126
1580986344,9490,9490
1580988263,9728,9728
1580990167,10136,10136
1580992361,10631,10631
1580994289,11105,11105
1580996223,11427,11427
1580998115,11845,11845
1581000017,12269,12269
1581002196,12265,12265
1581004104,12259,12259
1581006026,12254,12254
1581007947,12247,12247
1581009853,12244,12244
1581011782,12232,12232
1581013688,12229,12229
1581016575,12223,12223
1581018745,12212,12212
1581020668,12215,12215
1581022573,12211,12211
1581024491,12213,12213
1581026628,12209,12209
1581028587,12211,12211
1581030501,12211,12211
1581032425,11825,11825
1581034351,11687,11687
1581036255,11135,11135
1581038173,10625,10625
1581040111,10138,10138
1581042010,9758,9758
1581043929,9446,9446
1581045867,9138,9138
1581047772,8781,8781
1581049690,8502,8502
1581052573,7969,7969
1581054503,7539,7539
1581056406,7089,7089
1581058326,6688,6688
1581060264,6272,6272
1581062167,5784,5784
1581064087,5329,5329
1581066069,4742,4742
1581067932,4267,4267
1581070104,3918,3918
1581072014,3564,3564
1581073949,3561,3561
1581075853,3323,3323
1581077795,2790,2790
1581079709,2325,2325
1581081610,1992,1992
1581083528,1614,1614
1581085466,1200,1200
1581087389,1022,1022
1581089286,1021,1021
1581092170,1027,1027
