DateTime,AddedIPs,RemovedIPs
1581458180,16,26
1581458853,4,5
1581459573,4,4
1581460087,14,15
1581460293,2,4
1581460568,6,3
1581461014,7,5
1581461732,5,4
1581462013,16,14
1581462453,7,1
1581463173,5,3
1581463946,23,79
1581464613,8,4
1581465333,5,2
1581465852,9,14
1581466053,9,5
1581466772,4,9
1581467493,6,6
1581467768,10,7
1581468213,4,3
1581468933,12,3
1581469701,18,11
1581470374,5,8
1581471093,10,5
1581471611,7,8
1581471813,6,8
1581472533,3,18
1581473253,10,5
1581473535,15,4
1581473973,9,2
1581474692,4,2
1581475205,14,0
1581475463,15,17
1581476178,10,7
1581476854,6,8
1581477369,12,6
1581477574,6,2
1581478293,8,3
1581479013,5,5
1581479295,18,5
1581479733,4,10
1581480453,9,7
1581481217,20,20
1581481893,8,13
1581482613,4,6
1581483126,17,0
1581483332,4,7
1581484053,13,9
1581484774,8,6
1581485045,8,7
1581485493,265,529
1581486213,1,3
1581486978,9,15
1581487654,7,5
1581488373,4,9
1581488885,16,12
1581489093,5,9
1581489860,11,5
1581490533,5,5
1581490820,4,13
1581491493,11,6
1581492213,7,6
1581492933,3,6
1581493703,24,22
1581494852,15,12
1581495618,28,18
1581496293,3,1
1581497014,52,6
1581497526,8,0
1581497734,9,10
1581498454,5,13
1581499174,10,8
1581499448,4,8
1581499893,11,12
1581500614,7,9
1581501378,17,38
1581502053,7,11
1581502774,6,15
1581503283,18,0
1581503494,2,11
1581504213,58,6
1581504489,9,0
1581504933,8,7
1581505230,8,8
1581505653,4,3
1581506374,7,9
1581507141,19,16
1581507844,10,13
1581508532,3,11
1581509051,13,17
1581509253,3,8
1581509972,7,5
1581510693,7,8
1581510966,8,12
1581511413,8,6
1581512133,4,9
1581513155,19,19
1581513813,2,5
1581514532,1,7
1581515051,13,15
1581515254,6,3
1581515972,2,4
1581516694,5,10
1581516969,11,19
1581517414,5,7
1581518133,4,5
1581518900,15,124
1581519125,14,1
1581519573,8,6
1581520104,2,0
1581520533,8,5
1581520803,9,17
1581521254,5,8
1581521973,5,12
1581522736,13,13
1581523653,15,13
1581524372,6,2
1581524646,12,9
1581525092,3,8
1581525813,4,7
1581526579,20,12
1581527492,4,13
1581528213,9,5
1581528486,8,7
1581528933,4,4
1581529653,5,13
1581530419,16,25
1581531093,5,10
1581531814,7,5
1581532533,3,5
1581533253,4,3
1581533766,5,1
1581533974,5,3
1581534495,17,20
1581534692,12,6
1581535413,106,4
1581536132,273,2
1581536409,13,13
1581536853,221,5
1581537573,275,20
1581538351,817,17
1581539013,893,10
1581539734,912,1
1581540246,16,5
1581540933,1374,8
1581542197,8,13
1581544117,7,15
1581546004,11,13
1581547926,8,6
1581548427,14,0
1581549847,6,16
1581551524,2,0
1581551765,6,19
1581553687,13,17
1581555617,4,11
1581557529,5,10
1581559699,11,12
1581561612,13,13
1581563391,8,3
1581563778,13,13
1581565716,6,8
1581567649,11,12
1581569557,15,11
1581571451,9,0
1581573366,524,433
1581575318,10,10
1581577209,5,9
1581577926,15,0
1581580084,10,5
1581582003,6,6
1581583924,11,15
1581585847,7,8
1581589683,7,25
1581591607,10,0
1581592566,17,4
1581593529,11,11
1581595204,2,0
1581595453,7,0
1581597368,16,8
1581599289,13,14
1581601208,18,0
1581603130,11,14
1581605047,6,0
1581606975,5,11
1581607206,14,6
1581607450,1,0
1581610805,8,25
1581612723,3,7
1581616567,3,13
1581618487,11,15
1581620407,7,16
1581621850,6,6
1581622333,7,13
1581624252,5,13
1581626167,10,12
1581628336,10,36
1581630274,14,8
1581632168,18,13
1581634085,16,0
1581636004,14,25
1581636488,14,1
1581637925,10,23
1581638885,1,0
1581639852,14,15
1581641767,17,12
1581643689,17,26
1581645609,23,0
1581647532,11,14
