DateTime,AddedIPs,RemovedIPs
1580649319,0,1
1580651400,1,0
1580654533,1,1
1580656456,1,0
1580658015,0,2
1580661311,0,1
1580665471,7,2
1580667013,1,1
1580668215,3,1
1580671816,3,0
1580673373,3,0
1580674452,2,0
1580675292,2,0
1580676976,1,1
1580678109,2,0
1580679615,2,0
1580681038,1,0
1580681653,1,0
1580682494,1,0
1580683692,1,1
1580685022,1,0
1580686217,0,1
1580688852,4,0
1580690532,3,0
1580693292,1,0
1580694913,1,1
1580697730,1,1
1580699657,0,1
1580702160,1,1
1580703258,1,0
1580704093,1,0
1580706853,2,0
1580708536,2,0
1580710082,1,0
1580711416,0,1
1580712132,1,0
1580714058,1,0
1580719168,0,5
1580722817,0,2
1580724402,0,2
1580726536,1,2
1580730135,3,0
1580736499,1,1
1580737982,1,2
1580739255,0,1
1580741346,1,3
1580742615,0,4
1580746454,1,0
1580747906,0,1
1580750054,1,0
1580751175,1,1
1580752329,0,1
1580753653,0,1
1580756173,1,0
1580762417,1,2
1580766170,0,1
1580768893,1,0
1580769743,1,1
1580771424,1,3
1580773344,1,0
1580775269,1,1
1580776950,2,1
1580846205,17,43
1580848736,1,0
1580850053,1,0
1580853014,0,1
1580854215,0,1
1580855420,1,1
1580857823,2,0
1580858896,2,0
1580860514,1,5
1580863338,0,2
1580866936,1,2
1580870533,1,1
1580872218,0,2
1580875816,2,0
1580877021,0,2
1580881335,1,2
1580882176,2,0
1580883257,1,2
1580885714,1,1
1580886855,1,0
1580887958,0,1
1580890456,2,1
1580891298,1,0
1580892138,2,0
1580896573,0,2
1580897673,1,0
1580898494,1,0
1580904855,0,2
1580906536,1,0
1580907699,1,1
1580912120,0,2
1580913735,1,1
1580921706,2,0
1580922910,0,2
1580924535,1,1
1580926453,2,1
1580931733,2,2
1580933652,3,1
1580935332,0,2
1580937256,1,0
1580939772,1,1
1580940853,1,0
1580942125,1,4
1580944454,1,5
1580945729,1,1
1580947827,1,1
1580949735,1,1
1580950575,1,0
1580951654,0,1
1580956093,0,1
1580958853,6,1
1580960535,0,1
1580962453,2,0
1580963717,1,0
1580967346,2,0
1580969653,1,3
1580972360,0,1
1580975775,1,0
1580979285,2,0
1580980456,2,0
1580981713,0,1
1580982917,1,1
1580985563,1,0
1580987040,0,2
1580988940,0,1
1580990832,3,0
1580994260,1,2
1580995660,3,0
1580998520,2,0
1581000772,1,0
1581004234,0,1
1581005656,1,0
1581006763,1,0
1581007926,3,0
1581009253,0,5
1581011405,0,2
1581012850,0,1
1581015135,8,0
1581018134,1,2
1581021475,1,1
1581025335,1,0
1581027316,2,0
1581028092,1,0
1581028934,1,4
1581031812,1,0
1581032963,1,0
1581034217,0,1
1581038027,0,1
1581041658,0,1
1581043227,0,2
1581044744,1,1
1581045271,1,0
1581046934,0,1
1581048615,1,0
1581053297,2,0
1581054135,0,1
1581056055,3,0
1581057733,1,1
1581061696,0,1
1581063255,1,0
1581066921,1,0
1581068535,0,3
1581070456,0,1
1581071293,1,0
1581072134,0,1
1581073631,2,2
1581075735,2,1
1581080445,1,0
1581083772,0,1
1581086534,0,2
1581088457,9,0
1581089608,2,2
1581091470,1,0
1581095654,0,1
1581097335,1,0
1581100094,1,0
1581100933,0,1
1581102503,1,0
1581104116,1,1
1581106457,1,1
1581109184,0,1
1581110057,1,0
1581111316,0,3
1581120301,1,0
1581122538,63,1
1581124457,84,0
1581126019,20,0
1581127822,1,1
1581129735,0,1
1581135257,1,0
1581138856,1,0
1581140533,1,0
1581147051,0,1
1581153315,0,1
1581155346,0,2
1581158533,0,1
1581167316,0,3
1581168626,1,0
1581170569,1,0
1581181244,1,0
1581185421,1,0
1581189015,0,1
1581192915,1,0
1581196454,1,0
1581198134,0,1
1581205334,0,1
1581214455,0,2
1581216135,1,1
1581218057,3,0
1581219627,0,1
1581226933,0,1
1581234021,0,1
1581240929,0,1
1581241332,0,2
1581243255,0,1
1581244094,1,0
1581254039,2,1
1581257422,0,4
1581258640,0,2
1581260444,0,1
1581262823,1,1
1581268455,0,1
1581271331,1,0
1581272894,0,1
1581274221,1,0
1581275655,0,1
1581276915,0,15
1581278070,1,0
1581282887,2,2
1581284419,12,0
1581287112,2,0
1581290054,1,1
1581291734,0,1
1581293414,0,6
1581294619,1,55
1581295813,1,59
1581296934,1,68
1581299413,1,0
1581303966,2,3
1581306136,0,2
1581306975,3,0
1581311659,0,1
1581312493,2,0
1581314174,1,0
1581317715,0,1
1581321461,0,1
1581324617,0,1
1581329653,0,2
1581331336,1,2
1581334933,2,0
1581336853,1,1
1581338533,3,1
1581340215,1,0
1581341297,1,0
1581342975,0,1
1581346191,0,1
1581349336,1,0
1581350175,1,0
1581354855,1,1
1581360139,2,0
1581363032,0,1
1581364576,0,1
1581365721,0,1
1581366493,1,0
1581367827,0,1
1581369019,1,0
1581371774,0,2
1581374539,0,2
1581376459,0,1
1581378141,0,1
1581380055,0,1
1581381320,0,1
