DateTime,AddedIPs,RemovedIPs
1579709371,2,3
1579712977,0,2
1579720307,6,6
1579723775,1,0
1579727372,0,6
1579730977,5,2
1579738300,3,2
1579741782,2,1
1579745376,2,1
1579748969,0,3
1579756307,2,1
1579759777,2,0
1579763379,1,1
1579774298,4,3
1579781376,1,0
1579795782,4,0
1579799381,3,3
1579802977,2,5
1579806737,3,0
1579810301,1,3
1579813790,3,0
1579817376,0,6
1579820977,1,1
1579828297,1,4
1579831774,1,1
1579835362,0,4
1579838966,2,2
1579842680,1,1
1579846285,0,4
1579849764,0,1
1579853366,2,0
1579856958,1,0
1579864286,1,1
1579867766,1,2
1579871364,1,2
1579874965,1,1
1579878720,2,2
1579882289,2,3
1579885757,1,2
1579889357,1,3
1579892963,3,4
1579896720,3,1
1579900275,5,1
1579903767,2,4
1579907362,0,1
1579910970,1,2
1579914726,1,0
1579918293,0,1
1579921760,1,1
1579925359,0,2
1579928958,0,5
1579936286,1,3
1579939754,2,1
1579943354,1,1
1579946950,2,2
1579950706,1,0
1579954283,0,2
1579957753,1,2
1579961349,0,7
1579964947,1,2
1579968712,2,4
1579972278,3,1
1579975755,3,2
1579979348,3,3
1579982945,2,3
1579986719,0,2
1579990278,2,2
1579993742,2,2
1579997350,1,2
1580000927,0,40
1580004699,1,23
1580008250,1,27
1580011712,4,23
1580015310,0,1
1580022668,0,1
1580026231,1,2
1580029705,1,1
1580033300,1,4
1580036898,0,2
1580040660,0,5
1580044217,2,1
1580051299,0,5
1580054893,0,3
1580058642,2,1
1580062216,0,3
1580065692,2,3
1580069290,1,1
1580076656,0,1
1580080220,2,1
1580083683,0,2
1580087283,0,2
1580090881,0,4
1580094641,0,2
1580098199,1,4
1580101666,0,2
1580105270,0,1
1580108863,2,0
1580112633,0,1
1580119663,1,1
1580123258,0,2
1580126864,0,1
1580130631,1,2
1580134190,1,4
1580137655,1,2
1580141261,2,0
1580144853,0,3
1580148623,0,3
1580152194,7,1
1580155656,2,2
1580159256,1,2
1580166629,0,1
1580170192,3,1
1580173661,2,1
