DateTime,AddedIPs,RemovedIPs
1580684002,3,8
1580687523,109,108
1580688241,2875,2836
1580694409,5,10
1580695203,873,847
1580699523,4356,4498
1580703362,707,683
1580705517,7,3
1580706357,1,0
1580709841,1285,1292
1580709962,1,0
1580711043,668,653
1580713559,2,0
1580714882,234,223
1580715981,7,5
1580720641,1177,1088
1580722562,322,317
1580724354,9,0
1580727084,3,5
1580727623,72,127
1580731441,1048,1003
1580733012,0,256
1580734082,378,377
1580737923,82,84
1580738048,4,1
1580738757,2,0
1580741763,84,82
1580742241,929,907
1580745613,129,149
1580748214,2,9
1580749442,52,53
1580753283,1679,1672
1580756433,10,4
1580757123,179,177
1580759222,9,4
1580763841,2155,2147
1580763956,0,11
1580764802,2,2
1580767555,3,0
1580768642,0,1
1580770100,4,1
1580771529,1,256
1580772483,1,0
1580775050,2539,2522
1580776323,0,1
1580779951,6,3
1580785441,3699,3887
1580789157,1,0
1580790906,7,7
1580792757,1,0
1580796241,1229,1120
1580801859,5,0
1580807042,833,872
1580807167,1029,1026
1580810883,13,19
1580811547,6,1
1580814019,46,108
1580817841,915,914
1580822120,4,2
1580825155,1,0
1580826483,19,22
1580828641,843,831
1580830323,4,2
1580832013,0,255
1580832289,3,2
1580834163,6,3
1580839441,1143,1132
1580839558,1,0
1580843229,1,4
1580843774,4,10
1580845683,378,340
1580849522,54,53
1580850241,1790,1775
1580850359,0,9
1580854132,8,1
1580857213,181,182
1580861041,2329,2302
1580864883,108,103
1580865106,9,4
1580868354,1,0
1580871841,3610,3683
1580872562,104,108
1580876126,11,3
1580880252,872,863
1580882641,1227,1221
1580886356,1,0
1580886914,5,3
1580891762,885,872
1580892302,0,512
1580893441,1025,1023
1580895602,872,885
1580897159,14,0
1580897571,3,1
1580900420,65,66
1580903282,885,872
1580904241,1220,954
1580907123,872,885
1580908337,3,2
1580908503,254,0
1580910964,883,872
1580915041,874,865
1580919313,3,1
1580922723,2,3
1580925841,1400,1387
1580925967,1,0
1580930082,8,1
1580931145,5,4
1580934483,197,204
1580936641,1861,1850
1580936766,0,4
1580940966,6,3
1580946003,196,205
1580947441,2346,2342
1580949842,96,103
1580951966,6,6
1580953683,103,96
1580957522,96,103
1580958241,3488,3553
1580962758,4,1
1580965202,864,865
1580967234,0,256
1580969041,1094,1094
1580973798,1,3
1580976390,1,0
1580979841,977,974
1580980803,788,777
1580983563,20,0
1580984643,408,392
1580984832,1,4
1580986819,44,43
1580988482,392,408
1580990641,847,827
1580994364,1,0
1580996163,284,284
1581001441,807,800
1581007069,2,2
1581011523,196,194
1581012241,781,769
1581012366,2,0
1581017835,3,2
1581018739,7,7
1581023041,1297,1285
1581023168,1,0
1581024612,0,7
1581028771,4,1
1581033841,1842,1825
1581034562,1,1
1581039768,3,2
1581044641,3278,3332
1581050798,2,0
1581051974,1,0
1581055441,1152,1138
1581061833,0,2
1581066241,908,900
1581067811,0,1
1581069998,1,0
1581072953,2,4
1581073595,50,92
1581077173,905,890
1581083957,5,3
1581087841,866,858
1581095260,4,5
1581096242,593,885
1581098641,930,921
1581103923,861,587
1581106093,5,5
1581107762,588,864
